# Time	E	I	Z
1.569399999999999977e+02 9.999999999762697600e-01 9.999997685976778072e-01 9.999993097700178302e-01
1.569449999999999932e+02 9.999999999762738678e-01 9.999997686213997206e-01 9.999993098167703209e-01
1.569500000000000171e+02 9.999999999762779757e-01 9.999997686450170509e-01 9.999993098633170874e-01
1.569550000000000125e+02 9.999999999762820835e-01 9.999997686685297982e-01 9.999993099096582405e-01
1.569600000000000080e+02 9.999999999762861913e-01 9.999997686919379625e-01 9.999993099557936693e-01
1.569650000000000034e+02 9.999999999762902991e-01 9.999997687152415438e-01 9.999993100017232628e-01
1.569699999999999989e+02 9.999999999762942959e-01 9.999997687384405420e-01 9.999993100474471319e-01
1.569749999999999943e+02 9.999999999762982927e-01 9.999997687615349573e-01 9.999993100929651657e-01
1.569799999999999898e+02 9.999999999763022895e-01 9.999997687845246785e-01 9.999993101382773641e-01
1.569850000000000136e+02 9.999999999763062863e-01 9.999997688074098168e-01 9.999993101833836162e-01
1.569900000000000091e+02 9.999999999763102831e-01 9.999997688301902610e-01 9.999993102282839219e-01
1.569950000000000045e+02 9.999999999763142799e-01 9.999997688528661222e-01 9.999993102729782812e-01
1.570000000000000000e+02 9.999999999763181657e-01 9.999997688754372893e-01 9.999993103174666942e-01
1.570049999999999955e+02 9.999999999763220515e-01 9.999997688979038735e-01 9.999993103617490497e-01
1.570099999999999909e+02 9.999999999763259373e-01 9.999997689202657636e-01 9.999993104058253479e-01
1.570150000000000148e+02 9.999999999763298231e-01 9.999997689425229597e-01 9.999993104496954777e-01
1.570200000000000102e+02 9.999999999763337089e-01 9.999997689646754617e-01 9.999993104933595500e-01
1.570250000000000057e+02 9.999999999763375946e-01 9.999997689867232697e-01 9.999993105368174540e-01
1.570300000000000011e+02 9.999999999763413694e-01 9.999997690086663837e-01 9.999993105800690785e-01
1.570349999999999966e+02 9.999999999763451441e-01 9.999997690305048037e-01 9.999993106231145346e-01
1.570399999999999920e+02 9.999999999763489189e-01 9.999997690522385296e-01 9.999993106659537112e-01
1.570450000000000159e+02 9.999999999763526937e-01 9.999997690738674505e-01 9.999993107085866084e-01
1.570500000000000114e+02 9.999999999763564684e-01 9.999997690953916774e-01 9.999993107510132262e-01
1.570550000000000068e+02 9.999999999763602432e-01 9.999997691168112102e-01 9.999993107932334535e-01
1.570600000000000023e+02 9.999999999763639069e-01 9.999997691381259379e-01 9.999993108352472904e-01
1.570649999999999977e+02 9.999999999763675707e-01 9.999997691593359717e-01 9.999993108770547368e-01
1.570699999999999932e+02 9.999999999763712344e-01 9.999997691804412003e-01 9.999993109186556817e-01
1.570750000000000171e+02 9.999999999763748981e-01 9.999997692014416240e-01 9.999993109600501251e-01
1.570800000000000125e+02 9.999999999763785619e-01 9.999997692223373535e-01 9.999993110012380670e-01
1.570850000000000080e+02 9.999999999763822256e-01 9.999997692431282781e-01 9.999993110422195075e-01
1.570900000000000034e+02 9.999999999763857783e-01 9.999997692638143976e-01 9.999993110829943355e-01
1.570949999999999989e+02 9.999999999763893310e-01 9.999997692843957120e-01 9.999993111235625509e-01
1.570999999999999943e+02 9.999999999763928837e-01 9.999997693048722214e-01 9.999993111639241539e-01
1.571049999999999898e+02 9.999999999763964365e-01 9.999997693252439257e-01 9.999993112040790333e-01
1.571100000000000136e+02 9.999999999763999892e-01 9.999997693455108250e-01 9.999993112440271892e-01
1.571150000000000091e+02 9.999999999764035419e-01 9.999997693656729192e-01 9.999993112837686215e-01
1.571200000000000045e+02 9.999999999764069836e-01 9.999997693857300973e-01 9.999993113233033304e-01
1.571250000000000000e+02 9.999999999764104253e-01 9.999997694056824704e-01 9.999993113626312047e-01
1.571299999999999955e+02 9.999999999764138670e-01 9.999997694255300384e-01 9.999993114017522444e-01
1.571349999999999909e+02 9.999999999764173086e-01 9.999997694452726904e-01 9.999993114406664496e-01
1.571400000000000148e+02 9.999999999764207503e-01 9.999997694649105373e-01 9.999993114793738203e-01
1.571450000000000102e+02 9.999999999764241920e-01 9.999997694844434681e-01 9.999993115178742453e-01
1.571500000000000057e+02 9.999999999764275227e-01 9.999997695038715939e-01 9.999993115561677248e-01
1.571550000000000011e+02 9.999999999764308534e-01 9.999997695231948036e-01 9.999993115942542588e-01
1.571599999999999966e+02 9.999999999764341840e-01 9.999997695424130972e-01 9.999993116321337361e-01
1.571649999999999920e+02 9.999999999764375147e-01 9.999997695615264748e-01 9.999993116698062678e-01
1.571700000000000159e+02 9.999999999764408454e-01 9.999997695805350473e-01 9.999993117072717430e-01
1.571750000000000114e+02 9.999999999764441760e-01 9.999997695994387037e-01 9.999993117445301616e-01
1.571800000000000068e+02 9.999999999764473957e-01 9.999997696182374440e-01 9.999993117815814125e-01
1.571850000000000023e+02 9.999999999764506153e-01 9.999997696369312683e-01 9.999993118184254959e-01
1.571899999999999977e+02 9.999999999764538350e-01 9.999997696555200655e-01 9.999993118550624116e-01
1.571949999999999932e+02 9.999999999764570546e-01 9.999997696740039466e-01 9.999993118914921597e-01
1.572000000000000171e+02 9.999999999764602743e-01 9.999997696923829116e-01 9.999993119277147402e-01
1.572050000000000125e+02 9.999999999764634939e-01 9.999997697106569605e-01 9.999993119637300421e-01
1.572100000000000080e+02 9.999999999764667136e-01 9.999997697288260934e-01 9.999993119995380653e-01
1.572150000000000034e+02 9.999999999764698222e-01 9.999997697468901992e-01 9.999993120351388098e-01
1.572199999999999989e+02 9.999999999764729308e-01 9.999997697648493888e-01 9.999993120705321648e-01
1.572249999999999943e+02 9.999999999764760394e-01 9.999997697827035514e-01 9.999993121057181300e-01
1.572299999999999898e+02 9.999999999764791481e-01 9.999997698004527980e-01 9.999993121406967056e-01
1.572350000000000136e+02 9.999999999764822567e-01 9.999997698180970174e-01 9.999993121754678915e-01
1.572400000000000091e+02 9.999999999764853653e-01 9.999997698356362097e-01 9.999993122100316878e-01
1.572450000000000045e+02 9.999999999764883629e-01 9.999997698530704859e-01 9.999993122443879834e-01
1.572500000000000000e+02 9.999999999764913605e-01 9.999997698703997351e-01 9.999993122785367783e-01
1.572549999999999955e+02 9.999999999764943581e-01 9.999997698876239571e-01 9.999993123124780725e-01
1.572599999999999909e+02 9.999999999764973557e-01 9.999997699047431521e-01 9.999993123462118660e-01
1.572650000000000148e+02 9.999999999765003533e-01 9.999997699217573199e-01 9.999993123797380479e-01
1.572700000000000102e+02 9.999999999765033509e-01 9.999997699386664607e-01 9.999993124130566180e-01
1.572750000000000057e+02 9.999999999765062375e-01 9.999997699554705743e-01 9.999993124461675764e-01
1.572800000000000011e+02 9.999999999765091241e-01 9.999997699721696609e-01 9.999993124790709231e-01
1.572849999999999966e+02 9.999999999765120107e-01 9.999997699887637204e-01 9.999993125117665471e-01
1.572899999999999920e+02 9.999999999765148972e-01 9.999997700052527527e-01 9.999993125442545594e-01
1.572950000000000159e+02 9.999999999765177838e-01 9.999997700216366470e-01 9.999993125765348490e-01
1.573000000000000114e+02 9.999999999765206704e-01 9.999997700379155141e-01 9.999993126086074158e-01
1.573050000000000068e+02 9.999999999765234460e-01 9.999997700540893542e-01 9.999993126404721488e-01
1.573100000000000023e+02 9.999999999765262215e-01 9.999997700701580561e-01 9.999993126721291592e-01
1.573149999999999977e+02 9.999999999765289971e-01 9.999997700861217309e-01 9.999993127035783358e-01
1.573199999999999932e+02 9.999999999765317726e-01 9.999997701019802676e-01 9.999993127348196786e-01
1.573250000000000171e+02 9.999999999765345482e-01 9.999997701177337772e-01 9.999993127658530767e-01
1.573300000000000125e+02 9.999999999765373238e-01 9.999997701333821487e-01 9.999993127966786410e-01
1.573350000000000080e+02 9.999999999765399883e-01 9.999997701489254931e-01 9.999993128272962606e-01
1.573400000000000034e+02 9.999999999765426528e-01 9.999997701643636994e-01 9.999993128577059354e-01
1.573449999999999989e+02 9.999999999765453174e-01 9.999997701796967675e-01 9.999993128879076654e-01
1.573499999999999943e+02 9.999999999765479819e-01 9.999997701949246975e-01 9.999993129179014506e-01
1.573549999999999898e+02 9.999999999765506464e-01 9.999997702100474894e-01 9.999993129476871800e-01
1.573600000000000136e+02 9.999999999765533110e-01 9.999997702250651432e-01 9.999993129772649647e-01
1.573650000000000091e+02 9.999999999765558645e-01 9.999997702399776589e-01 9.999993130066346936e-01
1.573700000000000045e+02 9.999999999765584180e-01 9.999997702547850364e-01 9.999993130357963667e-01
1.573750000000000000e+02 9.999999999765609715e-01 9.999997702694872759e-01 9.999993130647498729e-01
1.573799999999999955e+02 9.999999999765635250e-01 9.999997702840843772e-01 9.999993130934953234e-01
1.573849999999999909e+02 9.999999999765660785e-01 9.999997702985763404e-01 9.999993131220326070e-01
1.573900000000000148e+02 9.999999999765686320e-01 9.999997703129631654e-01 9.999993131503617239e-01
1.573950000000000102e+02 9.999999999765710745e-01 9.999997703272448524e-01 9.999993131784826739e-01
1.574000000000000057e+02 9.999999999765735170e-01 9.999997703414212902e-01 9.999993132063954571e-01
1.574050000000000011e+02 9.999999999765759595e-01 9.999997703554925899e-01 9.999993132340999624e-01
1.574099999999999966e+02 9.999999999765784020e-01 9.999997703694587514e-01 9.999993132615961899e-01
1.574149999999999920e+02 9.999999999765808445e-01 9.999997703833196638e-01 9.999993132888842506e-01
1.574200000000000159e+02 9.999999999765832870e-01 9.999997703970754381e-01 9.999993133159640335e-01
1.574250000000000114e+02 9.999999999765856185e-01 9.999997704107259633e-01 9.999993133428354275e-01
1.574300000000000068e+02 9.999999999765879499e-01 9.999997704242713503e-01 9.999993133694985437e-01
1.574350000000000023e+02 9.999999999765902814e-01 9.999997704377114882e-01 9.999993133959532710e-01
1.574399999999999977e+02 9.999999999765926129e-01 9.999997704510463770e-01 9.999993134221996094e-01
1.574449999999999932e+02 9.999999999765949443e-01 9.999997704642761276e-01 9.999993134482375590e-01
1.574500000000000171e+02 9.999999999765972758e-01 9.999997704774006291e-01 9.999993134740671197e-01
1.574550000000000125e+02 9.999999999765994962e-01 9.999997704904198814e-01 9.999993134996882915e-01
1.574600000000000080e+02 9.999999999766017167e-01 9.999997705033338846e-01 9.999993135251009635e-01
1.574650000000000034e+02 9.999999999766039371e-01 9.999997705161427497e-01 9.999993135503052466e-01
1.574699999999999989e+02 9.999999999766061576e-01 9.999997705288463656e-01 9.999993135753010298e-01
1.574749999999999943e+02 9.999999999766083780e-01 9.999997705414447324e-01 9.999993136000883132e-01
1.574799999999999898e+02 9.999999999766105985e-01 9.999997705539378501e-01 9.999993136246669856e-01
1.574850000000000136e+02 9.999999999766128189e-01 9.999997705663257186e-01 9.999993136490371581e-01
1.574900000000000091e+02 9.999999999766149283e-01 9.999997705786083380e-01 9.999993136731987198e-01
1.574950000000000045e+02 9.999999999766170378e-01 9.999997705907855972e-01 9.999993136971517815e-01
1.575000000000000000e+02 9.999999999766191472e-01 9.999997706028576072e-01 9.999993137208962324e-01
1.575049999999999955e+02 9.999999999766212566e-01 9.999997706148243681e-01 9.999993137444320723e-01
1.575099999999999909e+02 9.999999999766233660e-01 9.999997706266858799e-01 9.999993137677591903e-01
1.575150000000000148e+02 9.999999999766254755e-01 9.999997706384420315e-01 9.999993137908776974e-01
1.575200000000000102e+02 9.999999999766274739e-01 9.999997706500929340e-01 9.999993138137874826e-01
1.575250000000000057e+02 9.999999999766294723e-01 9.999997706616385873e-01 9.999993138364886569e-01
1.575300000000000011e+02 9.999999999766314707e-01 9.999997706730788805e-01 9.999993138589811092e-01
1.575349999999999966e+02 9.999999999766334691e-01 9.999997706844139245e-01 9.999993138812648397e-01
1.575399999999999920e+02 9.999999999766354675e-01 9.999997706956436083e-01 9.999993139033398482e-01
1.575450000000000159e+02 9.999999999766374659e-01 9.999997707067680430e-01 9.999993139252060237e-01
1.575500000000000114e+02 9.999999999766393532e-01 9.999997707177871176e-01 9.999993139468634773e-01
1.575550000000000068e+02 9.999999999766412406e-01 9.999997707287009430e-01 9.999993139683120980e-01
1.575600000000000023e+02 9.999999999766431280e-01 9.999997707395094082e-01 9.999993139895518857e-01
1.575649999999999977e+02 9.999999999766450154e-01 9.999997707502126243e-01 9.999993140105828404e-01
1.575699999999999932e+02 9.999999999766469028e-01 9.999997707608104802e-01 9.999993140314049622e-01
1.575750000000000171e+02 9.999999999766487901e-01 9.999997707713029760e-01 9.999993140520182511e-01
1.575800000000000125e+02 9.999999999766505665e-01 9.999997707816901116e-01 9.999993140724227070e-01
1.575850000000000080e+02 9.999999999766523429e-01 9.999997707919718870e-01 9.999993140926182189e-01
1.575900000000000034e+02 9.999999999766541192e-01 9.999997708021484133e-01 9.999993141126047869e-01
1.575949999999999989e+02 9.999999999766558956e-01 9.999997708122195794e-01 9.999993141323824108e-01
1.575999999999999943e+02 9.999999999766576719e-01 9.999997708221853854e-01 9.999993141519512019e-01
1.576049999999999898e+02 9.999999999766594483e-01 9.999997708320458312e-01 9.999993141713109379e-01
1.576100000000000136e+02 9.999999999766611136e-01 9.999997708418009168e-01 9.999993141904617300e-01
1.576150000000000091e+02 9.999999999766627790e-01 9.999997708514506423e-01 9.999993142094035781e-01
1.576200000000000045e+02 9.999999999766644443e-01 9.999997708609950076e-01 9.999993142281363712e-01
1.576250000000000000e+02 9.999999999766661096e-01 9.999997708704340127e-01 9.999993142466602203e-01
1.576299999999999955e+02 9.999999999766677750e-01 9.999997708797676577e-01 9.999993142649750144e-01
1.576349999999999909e+02 9.999999999766694403e-01 9.999997708889958314e-01 9.999993142830807535e-01
1.576400000000000148e+02 9.999999999766709946e-01 9.999997708981186451e-01 9.999993143009774377e-01
1.576450000000000102e+02 9.999999999766725489e-01 9.999997709071360985e-01 9.999993143186650668e-01
1.576500000000000057e+02 9.999999999766741032e-01 9.999997709160481918e-01 9.999993143361435299e-01
1.576550000000000011e+02 9.999999999766756575e-01 9.999997709248548139e-01 9.999993143534129381e-01
1.576599999999999966e+02 9.999999999766772119e-01 9.999997709335560758e-01 9.999993143704731802e-01
1.576649999999999920e+02 9.999999999766787662e-01 9.999997709421519776e-01 9.999993143873243673e-01
1.576700000000000159e+02 9.999999999766802095e-01 9.999997709506424082e-01 9.999993144039663884e-01
1.576750000000000114e+02 9.999999999766816527e-01 9.999997709590274786e-01 9.999993144203992435e-01
1.576800000000000068e+02 9.999999999766830960e-01 9.999997709673070778e-01 9.999993144366229325e-01
1.576850000000000023e+02 9.999999999766845393e-01 9.999997709754813169e-01 9.999993144526374556e-01
1.576899999999999977e+02 9.999999999766859826e-01 9.999997709835500848e-01 9.999993144684428126e-01
1.576949999999999932e+02 9.999999999766874259e-01 9.999997709915134925e-01 9.999993144840388926e-01
1.577000000000000171e+02 9.999999999766887582e-01 9.999997709993714290e-01 9.999993144994258065e-01
1.577050000000000125e+02 9.999999999766900904e-01 9.999997710071240054e-01 9.999993145146034434e-01
1.577100000000000080e+02 9.999999999766914227e-01 9.999997710147711105e-01 9.999993145295718033e-01
1.577150000000000034e+02 9.999999999766927550e-01 9.999997710223127445e-01 9.999993145443308862e-01
1.577199999999999989e+02 9.999999999766940872e-01 9.999997710297490183e-01 9.999993145588808030e-01
1.577249999999999943e+02 9.999999999766954195e-01 9.999997710370798210e-01 9.999993145732213318e-01
1.577299999999999898e+02 9.999999999766967518e-01 9.999997710443051524e-01 9.999993145873525835e-01
